@relation popularity
@attribute forget {0,1}
@attribute green {0,1}
@attribute lack {0,1}
@attribute focus {0,1}
@attribute foul {0,1}
@attribute mild {0,1}
@attribute disc {0,1}
@attribute sleep {0,1}
@attribute gang {0,1}
@attribute skin {0,1}
@attribute scheming {0,1}
@attribute follow {0,1}
@attribute flashback {0,1}
@attribute captain {0,1}
@attribute vet {0,1}
@attribute wizard {0,1}
@attribute ego {0,1}
@attribute behalf {0,1}
@attribute pay {0,1}
@attribute countless {0,1}
@attribute sent {0,1}
@attribute shoot {0,1}
@attribute queen {0,1}
@attribute mainstream {0,1}
@attribute very {0,1}
@attribute mph {0,1}
@attribute gritty {0,1}
@attribute spoof {0,1}
@attribute blast {0,1}
@attribute cool {0,1}
@attribute dim {0,1}
@attribute school {0,1}
@attribute level {0,1}
@attribute die {0,1}
@attribute shock {0,1}
@attribute list {0,1}
@attribute try {0,1}
@attribute pesky {0,1}
@attribute team {0,1}
@attribute quick {0,1}
@attribute path {0,1}
@attribute triumph {0,1}
@attribute flick {0,1}
@attribute chew {0,1}
@attribute regret {0,1}
@attribute ten {0,1}
@attribute tea {0,1}
@attribute streets {0,1}
@attribute direct {0,1}
@attribute sign {0,1}
@attribute jump {0,1}
@attribute heavyweight {0,1}
@attribute street {0,1}
@attribute design {0,1}
@attribute psycho {0,1}
@attribute 90s {0,1}
@attribute characterless {0,1}
@attribute wreck {0,1}
@attribute ruthless {0,1}
@attribute deeply {0,1}
@attribute brief {0,1}
@attribute boost {0,1}
@attribute contrast {0,1}
@attribute told {0,1}
@attribute body {0,1}
@attribute hasn {0,1}
@attribute led {0,1}
@attribute screams {0,1}
@attribute makeup {0,1}
@attribute punch {0,1}
@attribute fun {0,1}
@attribute shouldn {0,1}
@attribute studio {0,1}
@attribute pursuit {0,1}
@attribute sexy {0,1}
@attribute standard {0,1}
@attribute legend {0,1}
@attribute wait {0,1}
@attribute dry {0,1}
@attribute standout {0,1}
@attribute ahead {0,1}
@attribute healthy {0,1}
@attribute study {0,1}
@attribute step {0,1}
@attribute creepy {0,1}
@attribute credit {0,1}
@attribute amount {0,1}
@attribute popcorn {0,1}
@attribute rebel {0,1}
@attribute flash {0,1}
@attribute extra {0,1}
@attribute win {0,1}
@attribute wit {0,1}
@attribute bent {0,1}
@attribute plot {0,1}
@attribute crap {0,1}
@attribute army {0,1}
@attribute angry {0,1}
@attribute gloss {0,1}
@attribute visit {0,1}
@attribute seamless {0,1}
@attribute few {0,1}
@attribute doubt {0,1}
@attribute scariest {0,1}
@attribute calm {0,1}
@attribute recommend {0,1}
@attribute brow {0,1}
@attribute teen {0,1}
@attribute flat {0,1}
@attribute flaw {0,1}
@attribute playboy {0,1}
@attribute door {0,1}
@attribute pretty {0,1}
@attribute holy {0,1}
@attribute company {0,1}
@attribute freedom {0,1}
@attribute hurt {0,1}
@attribute grief {0,1}
@attribute trail {0,1}
@attribute warm {0,1}
@attribute rabbit {0,1}
@attribute lord {0,1}
@attribute baby {0,1}
@attribute midst {0,1}
@attribute hold {0,1}
@attribute effort {0,1}
@attribute glad {0,1}
@attribute town {0,1}
@attribute high {0,1}
@attribute macho {0,1}
@attribute join {0,1}
@attribute pretend {0,1}
@attribute soul {0,1}
@attribute worn {0,1}
@attribute cat {0,1}
@attribute remain {0,1}
@attribute can {0,1}
@attribute taut {0,1}
@attribute learn {0,1}
@attribute meet {0,1}
@attribute control {0,1}
@attribute hip {0,1}
@attribute crazy {0,1}
@attribute tap {0,1}
@attribute soooooo {0,1}
@attribute stream {0,1}
@attribute household {0,1}
@attribute lizard {0,1}
@attribute 1980s {0,1}
@attribute heard {0,1}
@attribute villain {0,1}
@attribute sharp {0,1}
@attribute shrimp {0,1}
@attribute occur {0,1}
@attribute sit {0,1}
@attribute six {0,1}
@attribute struggles {0,1}
@attribute hot {0,1}
@attribute interview {0,1}
@attribute kung {0,1}
@attribute jabberwocky {0,1}
@attribute pap {0,1}
@attribute plant {0,1}
@attribute fu {0,1}
@attribute beauty {0,1}
@attribute farm {0,1}
@attribute spot {0,1}
@attribute soundtrack {0,1}
@attribute birthday {0,1}
@attribute mad {0,1}
@attribute law {0,1}
@attribute grow {0,1}
@attribute imagery {0,1}
@attribute attempt {0,1}
@attribute splendid {0,1}
@attribute third {0,1}
@attribute light {0,1}
@attribute revolt {0,1}
@attribute robot {0,1}
@attribute meat {0,1}
@attribute chief {0,1}
@attribute funniest {0,1}
@attribute dread {0,1}
@attribute allow {0,1}
@attribute suggest {0,1}
@attribute dream {0,1}
@attribute wind {0,1}
@attribute sprawling {0,1}
@attribute ha {0,1}
@attribute noteworthy {0,1}
@attribute heartfelt {0,1}
@attribute insight {0,1}
@attribute poetry {0,1}
@attribute held {0,1}
@attribute yearn {0,1}
@attribute crack {0,1}
@attribute knock {0,1}
@attribute helm {0,1}
@attribute staunch {0,1}
@attribute cold {0,1}
@attribute bunch {0,1}
@attribute thrilling {0,1}
@attribute torn {0,1}
@attribute handheld {0,1}
@attribute crew {0,1}
@attribute harmless {0,1}
@attribute swarthy {0,1}
@attribute nifty {0,1}
@attribute bout {0,1}
@attribute main {0,1}
@attribute wry {0,1}
@attribute dad {0,1}
@attribute wouldn {0,1}
@attribute good {0,1}
@attribute return {0,1}
@attribute smash {0,1}
@attribute food {0,1}
@attribute largest {0,1}
@attribute break {0,1}
@attribute 80s {0,1}
@attribute front {0,1}
@attribute lifelong {0,1}
@attribute struggling {0,1}
@attribute nor {0,1}
@attribute term {0,1}
@attribute schoolteacher {0,1}
@attribute thrill {0,1}
@attribute mastery {0,1}
@attribute shadowy {0,1}
@attribute debut {0,1}
@attribute feast {0,1}
@attribute slavery {0,1}
@attribute truth {0,1}
@attribute knight {0,1}
@attribute stock {0,1}
@attribute mean {0,1}
@attribute heavy {0,1}
@attribute harm {0,1}
@attribute energy {0,1}
@attribute steamy {0,1}
@attribute ex {0,1}
@attribute dawn {0,1}
@attribute beyond {0,1}
@attribute array {0,1}
@attribute giddy {0,1}
@attribute shown {0,1}
@attribute irony {0,1}
@attribute ry {0,1}
@attribute re {0,1}
@attribute stupid {0,1}
@attribute formula {0,1}
@attribute red {0,1}
@attribute pun {0,1}
@attribute frank {0,1}
@attribute threatened {0,1}
@attribute greedy {0,1}
@attribute 70s {0,1}
@attribute reason {0,1}
@attribute heroin {0,1}
@attribute struggle {0,1}
@attribute costar {0,1}
@attribute moody {0,1}
@attribute princess {0,1}
@attribute thrown {0,1}
@attribute reflect {0,1}
@attribute mainland {0,1}
@attribute gusto {0,1}
@attribute yarn {0,1}
@attribute honest {0,1}
@attribute stride {0,1}
@attribute 20th {0,1}
@attribute threat {0,1}
@attribute 1970s {0,1}
@attribute widow {0,1}
@attribute onto {0,1}
@attribute support {0,1}
@attribute exotic {0,1}
@attribute finest {0,1}
@attribute yourself {0,1}
@attribute feet {0,1}
@attribute hook {0,1}
@attribute fast {0,1}
@attribute wasn {0,1}
@attribute ring {0,1}
@attribute miss {0,1}
@attribute cheesy {0,1}
@attribute hood {0,1}
@attribute guess {0,1}
@attribute toy {0,1}
@attribute guest {0,1}
@attribute stuck {0,1}
@attribute unknown {0,1}
@attribute caught {0,1}
@attribute waist {0,1}
@attribute attack {0,1}
@attribute fought {0,1}
@attribute storm {0,1}
@attribute hollywood {0,1}
@attribute scheme {0,1}
@attribute duress {0,1}
@attribute hotel {0,1}
@attribute broadcast {0,1}
@attribute chair {0,1}
@attribute patriarch {0,1}
@attribute seat {0,1}
@attribute boyfriend {0,1}
@attribute king {0,1}
@attribute bodyguard {0,1}
@attribute grew {0,1}
@attribute target {0,1}
@attribute wet {0,1}
@attribute project {0,1}
@attribute guilt {0,1}
@attribute glossy {0,1}
@attribute lurid {0,1}
@attribute bet {0,1}
@attribute juicy {0,1}
@attribute sad {0,1}
@attribute racetrack {0,1}
@attribute rent {0,1}
@attribute faux {0,1}
@attribute seen {0,1}
@attribute lie {0,1}
@attribute strength {0,1}
@attribute realm {0,1}
@attribute built {0,1}
@attribute neck {0,1}
@attribute mid {0,1}
@attribute port {0,1}
@attribute mix {0,1}
@attribute build {0,1}
@attribute gory {0,1}
@attribute jail {0,1}
@attribute clunky {0,1}
@attribute begin {0,1}
@attribute pain {0,1}
@attribute hobbit {0,1}
@attribute track {0,1}
@attribute satisfy {0,1}
@attribute assault {0,1}
@attribute hopeless {0,1}
@attribute charm {0,1}
@attribute plan {0,1}
@attribute plenty {0,1}
@attribute pair {0,1}
@attribute class {0,1}
@attribute glow {0,1}
@attribute don {0,1}
@attribute mushy {0,1}
@attribute camp {0,1}
@attribute dog {0,1}
@attribute tech {0,1}
@attribute talk {0,1}
@attribute link {0,1}
@attribute blend {0,1}
@attribute scream {0,1}
@attribute marvel {0,1}
@attribute affair {0,1}
@attribute bomb {0,1}
@attribute gold {0,1}
@attribute random {0,1}
@attribute cheap {0,1}
@attribute connect {0,1}
@attribute bring {0,1}
@attribute bright {0,1}
@attribute radio {0,1}
@attribute cameo {0,1}
@attribute fear {0,1}
@attribute tend {0,1}
@attribute spooky {0,1}
@attribute ground {0,1}
@attribute impact {0,1}
@attribute depth {0,1}
@attribute giant {0,1}
@attribute slow {0,1}
@attribute noir {0,1}
@attribute hadn {0,1}
@attribute explain {0,1}
@attribute rich {0,1}
@attribute meant {0,1}
@attribute hit {0,1}
@attribute mercy {0,1}
@attribute beat {0,1}
@attribute de {0,1}
@attribute stop {0,1}
@attribute lucky {0,1}
@attribute bear {0,1}
@attribute coast {0,1}
@attribute cannot {0,1}
@attribute mondo {0,1}
@attribute nasty {0,1}
@attribute silk {0,1}
@attribute gem {0,1}
@attribute endless {0,1}
@attribute enemy {0,1}
@attribute brain {0,1}
@attribute cry {0,1}
@attribute stuff {0,1}
@attribute common {0,1}
@attribute husband {0,1}
@attribute view {0,1}
@attribute scenery {0,1}
@attribute set {0,1}
@attribute art {0,1}
@attribute aspect {0,1}
@attribute fair {0,1}
@attribute throwing {0,1}
@attribute 1960s {0,1}
@attribute sex {0,1}
@attribute resist {0,1}
@attribute lion {0,1}
@attribute dumb {0,1}
@attribute result {0,1}
@attribute cyberpunk {0,1}
@attribute corrupt {0,1}
@attribute portrait {0,1}
@attribute surgery {0,1}
@attribute best {0,1}
@attribute destiny {0,1}
@attribute expert {0,1}
@attribute wow {0,1}
@attribute cruel {0,1}
@attribute superb {0,1}
@attribute drawn {0,1}
@attribute approach {0,1}
@attribute sold {0,1}
@attribute bought {0,1}
@attribute joy {0,1}
@attribute screen {0,1}
@attribute weak {0,1}
@attribute boss {0,1}
@attribute rapid {0,1}
@attribute key {0,1}
@attribute debt {0,1}
@attribute sleazy {0,1}
@attribute cop {0,1}
@attribute protect {0,1}
@attribute masterwork {0,1}
@attribute mob {0,1}
@attribute met {0,1}
@attribute cup {0,1}
@attribute quiet {0,1}
@attribute strains {0,1}
@attribute 54th {0,1}
@attribute context {0,1}
@attribute messiah {0,1}
@attribute duty {0,1}
@attribute tough {0,1}
@attribute unfold {0,1}
@attribute supply {0,1}
@attribute tuesday {0,1}
@attribute period {0,1}
@attribute pop {0,1}
@attribute exploit {0,1}
@attribute laugh {0,1}
@attribute sing {0,1}
@attribute vessel {0,1}
@attribute respect {0,1}
@attribute comprehend {0,1}
@attribute runaway {0,1}
@attribute speak {0,1}
@attribute devil {0,1}
@attribute stretch {0,1}
@attribute trademark {0,1}
@attribute due {0,1}
@attribute tiny {0,1}
@attribute tragedy {0,1}
@attribute breath {0,1}
@attribute whom {0,1}
@attribute damn {0,1}
@attribute idol {0,1}
@attribute flight {0,1}
@attribute 1950s {0,1}
@attribute thousand {0,1}
@attribute dismiss {0,1}
@attribute doesn {0,1}
@attribute catch {0,1}
@attribute pig {0,1}
@attribute spin {0,1}
@attribute spirit {0,1}
@attribute pilot {0,1}
@attribute sound {0,1}
@attribute novel {0,1}
@attribute look {0,1}
@attribute solid {0,1}
@attribute plain {0,1}
@attribute straight {0,1}
@attribute widescreen {0,1}
@attribute air {0,1}
@attribute cast {0,1}
@attribute near {0,1}
@attribute kick {0,1}
@attribute wild {0,1}
@attribute 50s {0,1}
@attribute coolest {0,1}
@attribute pack {0,1}
@attribute fool {0,1}
@attribute century {0,1}
@attribute von {0,1}
@attribute canon {0,1}
@attribute lust {0,1}
@attribute blah {0,1}
@attribute ready {0,1}
@attribute everyday {0,1}
@attribute worry {0,1}
@attribute grown {0,1}
@attribute threatens {0,1}
@attribute cross {0,1}
@attribute check {0,1}
@attribute convey {0,1}
@attribute strange {0,1}
@attribute split {0,1}
@attribute grand {0,1}
@attribute underground {0,1}
@attribute party {0,1}
@attribute android {0,1}
@attribute document {0,1}
@attribute difficult {0,1}
@attribute week {0,1}
@attribute cel {0,1}
@attribute drink {0,1}
@attribute effect {0,1}
@attribute hand {0,1}
@attribute afraid {0,1}
@attribute unicorn {0,1}
@attribute overt {0,1}
@attribute expand {0,1}
@attribute task {0,1}
@attribute scenario {0,1}
@attribute band {0,1}
@attribute nevertheless {0,1}
@attribute weapon {0,1}
@attribute spent {0,1}
@attribute campy {0,1}
@attribute command {0,1}
@attribute machinery {0,1}
@attribute landmark {0,1}
@attribute entry {0,1}
@attribute model {0,1}
@attribute reward {0,1}
@attribute spend {0,1}
@attribute parody {0,1}
@attribute underdog {0,1}
@attribute flesh {0,1}
@attribute photo {0,1}
@attribute neon {0,1}
@attribute actress {0,1}
@attribute foot {0,1}
@attribute victim {0,1}
@attribute amp {0,1}
@attribute blow {0,1}
@attribute cut {0,1}
@attribute field {0,1}
@attribute humanoid {0,1}
@attribute spread {0,1}
@attribute board {0,1}
@attribute easy {0,1}
@attribute prison {0,1}
@attribute ought {0,1}
@attribute match {0,1}
@attribute real {0,1}
@attribute onscreen {0,1}
@attribute read {0,1}
@attribute big {0,1}
@attribute darn {0,1}
@attribute mom {0,1}
@attribute world {0,1}
@attribute railroad {0,1}
@attribute bravery {0,1}
@attribute apart {0,1}
@attribute loss {0,1}
@attribute crisp {0,1}
@attribute gift {0,1}
@attribute stranger {0,1}
@attribute candy {0,1}
@attribute robbery {0,1}
@attribute hallmark {0,1}
@attribute drop {0,1}
@attribute deal {0,1}
@attribute doll {0,1}
@attribute spring {0,1}
@attribute church {0,1}
@attribute deaf {0,1}
@attribute play {0,1}
@attribute hair {0,1}
@attribute born {0,1}
@attribute mighty {0,1}
@attribute sight {0,1}
@attribute dear {0,1}
@attribute unless {0,1}
@attribute intact {0,1}
@attribute fou {0,1}
@attribute mood {0,1}
@attribute lead {0,1}
@attribute boat {0,1}
@attribute screwed {0,1}
@attribute bold {0,1}
@attribute defend {0,1}
@attribute reach {0,1}
@attribute burn {0,1}
@attribute uneasy {0,1}
@attribute host {0,1}
@attribute worthy {0,1}
@attribute throwback {0,1}
@attribute throw {0,1}
@attribute faith {0,1}
@attribute aboard {0,1}
@attribute island {0,1}
@attribute foil {0,1}
@attribute nightclub {0,1}
@attribute structured {0,1}
@attribute despair {0,1}
@attribute stand {0,1}
@attribute act {0,1}
@attribute mouth {0,1}
@attribute flair {0,1}
@attribute road {0,1}
@attribute em {0,1}
@attribute outlook {0,1}
@attribute lied {0,1}
@attribute hometown {0,1}
@attribute homeland {0,1}
@attribute bound {0,1}
@attribute strip {0,1}
@attribute 1990s {0,1}
@attribute shrinking {0,1}
@attribute jockey {0,1}
@attribute platoon {0,1}
@attribute strictly {0,1}
@attribute transform {0,1}
@attribute stark {0,1}
@attribute screenwriter {0,1}
@attribute start {0,1}
@attribute mindless {0,1}
@attribute pool {0,1}
@attribute suit {0,1}
@attribute forward {0,1}
@attribute mimicry {0,1}
@attribute happy {0,1}
@attribute buy {0,1}
@attribute bus {0,1}
@attribute thief {0,1}
@attribute hear {0,1}
@attribute ear {0,1}
@attribute fort {0,1}
@attribute count {0,1}
@attribute torrid {0,1}
@attribute glory {0,1}
@attribute wish {0,1}
@attribute planet {0,1}
@attribute record {0,1}
@attribute below {0,1}
@attribute empty {0,1}
@attribute flex {0,1}
@attribute highlight {0,1}
@attribute problem {0,1}
@attribute expect {0,1}
@attribute sort {0,1}
@attribute trio {0,1}
@attribute proud {0,1}
@attribute freak {0,1}
@attribute ad {0,1}
@attribute dismay {0,1}
@attribute penny {0,1}
@attribute deep {0,1}
@attribute fellow {0,1}
@attribute fly {0,1}
@attribute girlfriend {0,1}
@attribute ship {0,1}
@attribute trip {0,1}
@attribute subtext {0,1}
@attribute loud {0,1}
@attribute no {0,1}
@attribute boot {0,1}
@attribute detail {0,1}
@attribute saturday {0,1}
@attribute tight {0,1}
@attribute sick {0,1}
@attribute test {0,1}
@attribute behold {0,1}
@attribute cyborg {0,1}
@attribute poor {0,1}
@attribute contend {0,1}
@attribute star {0,1}
@attribute hey {0,1}
@attribute lend {0,1}
@attribute gunplay {0,1}
@attribute stay {0,1}
@attribute drag {0,1}
@attribute journey {0,1}
@attribute structure {0,1}
@attribute downtown {0,1}
@attribute shootout {0,1}
@attribute insipid {0,1}
@attribute dvd {0,1}
@attribute pseudo {0,1}
@attribute loyal {0,1}
@attribute train {0,1}
@attribute fresh {0,1}
@attribute strings {0,1}
@attribute Sentiment {0,1,2}
@data
{97 1, 248 1, 700 ?}
{27 1, 169 1, 185 1, 286 1, 399 1, 584 1, 683 1, 700 ?}
{0 1, 8 1, 51 1, 92 1, 117 1, 167 1, 369 1, 397 1, 550 1, 700 ?}
{47 1, 97 1, 152 1, 202 1, 208 1, 322 1, 363 1, 490 1, 501 1, 659 1, 700 ?}
{49 1, 249 1, 700 ?}
{2 1, 197 1, 244 1, 636 1, 700 ?}
{54 1, 73 1, 223 1, 366 1, 585 1, 700 ?}
{97 1, 140 1, 177 1, 700 ?}
{70 1, 246 1, 408 1, 700 ?}
{296 1, 401 1, 700 ?}
{49 1, 141 1, 249 1, 529 1, 700 ?}
{16 1, 84 1, 97 1, 118 1, 238 1, 248 1, 444 1, 700 ?}
{252 1, 584 1, 683 1, 700 ?}
{27 1, 169 1, 185 1, 286 1, 399 1, 700 ?}
{8 1, 117 1, 167 1, 550 1, 700 ?}
{77 1, 250 1, 700 ?}
{0 1, 51 1, 92 1, 369 1, 397 1, 700 ?}
{700 ?}
{2 1, 34 1, 215 1, 700 ?}
{47 1, 97 1, 152 1, 202 1, 208 1, 253 1, 322 1, 363 1, 490 1, 501 1, 659 1, 700 ?}
{76 1, 110 1, 405 1, 408 1, 598 1, 700 ?}
{29 1, 73 1, 249 1, 700 ?}
{118 1, 700 ?}
{398 1, 700 ?}
